age,monthly_income,employment_type,digital_txn_count,bill_payment_score,mobile_usage_score,repayment_status
39,20327,2,156,0.6993788657332212,0.92395490982493,1
32,17755,1,192,0.735115824840396,0.16110990518583312,1
29,12235,0,144,0.2904109221422465,0.5970620209428874,0
27,22197,2,29,0.303478698013819,0.3418653719366941,0
48,26473,2,25,0.7829846495760292,0.45961167177360396,1
34,7031,0,180,0.2967062891698996,0.2870001790789699,0
51,46282,2,124,0.5627700708015316,0.35413063634769526,1
39,46863,1,18,0.24935231090670196,0.02891182326655728,0
36,19287,1,52,0.8169833808090694,0.9815517379172206,1
25,43679,2,84,0.11050135122769,0.6247999220727483,0
55,49463,0,16,0.8294466397616644,0.5007055904938853,1
32,37230,0,173,0.6027298005076018,0.3837153495003267,1
45,24037,1,103,0.18690953482707728,0.5393745588240276,0
41,32052,0,180,0.5420353855061182,0.38010599871580397,1
56,8340,2,104,0.28249883684734045,0.3599079274936733,0
43,45644,2,103,0.3234673347304966,0.4639465417220131,0
36,53664,1,191,0.35152804159688034,0.2759830336711908,0
59,50203,1,172,0.06331924697232094,0.18004989996678544,0
59,6141,1,176,0.9859616844014174,0.5566058981802935,0
34,30425,0,146,0.031534628131224096,0.8427654361503011,0
51,24281,2,123,0.6624968731842784,0.1528281777258923,1
25,47049,2,198,0.37122764775743056,0.03273434060421865,0
55,25425,2,80,0.6460102909466989,0.24681174515403614,1
43,39806,1,192,0.3562482530875838,0.9797206434538108,0
49,37113,2,36,0.6737506462588587,0.8287580737433393,1
31,9270,0,120,0.7292355094683608,0.5958660535285966,0
38,47814,0,69,0.6905526403996448,0.9292489152431359,1
32,9683,2,153,0.11396198135815228,0.44527911683724464,0
29,54646,1,129,0.6568932346546846,0.9832806025751739,1
30,44884,2,58,0.2799875494540973,0.29630204511928404,0
37,34809,0,117,0.028801370569333518,0.24030574951593908,0
58,39552,0,132,0.41483067188895395,0.638048201147011,1
27,57662,0,36,0.43354310280380104,0.3781539679503604,1
33,8786,2,30,0.4671741333524465,0.6263655419762578,0
29,26650,0,98,0.7048241653907162,0.3049955183026858,1
47,33706,1,93,0.3088438091424591,0.6179182568379911,0
22,14190,2,175,0.3152805131039226,0.2757462605850364,0
25,43196,2,5,0.060552256241260594,0.05097206881888994,0
49,44449,0,14,0.686821215992296,0.9121359019231834,1
57,44661,0,142,0.567826091399584,0.8832052018734622,1
58,34709,1,188,0.34942511269378806,0.9707981492726719,0
39,50429,2,15,0.7051889789173547,0.7165271762214047,1
28,19892,0,19,0.5373577492268772,0.6827211777353029,1
21,14643,1,76,0.46924494587053966,0.5590030700748307,0
42,14943,0,43,0.5113245436611265,0.12594241635252268,0
37,48240,2,169,0.6363481252670565,0.18923531094927004,1
27,50760,0,45,0.6600026045745995,0.2894696886725362,1
45,26042,2,94,0.28895781914071716,0.8901563625733944,0
24,48894,0,161,0.14074336339115323,0.17296952460307513,0
56,11869,2,63,0.15663418119051875,0.9228731744878906,0
26,45437,1,156,0.6393908859030016,0.5227857330514172,1
51,49306,2,130,0.872873285767126,0.7155696354730722,1
39,47833,1,8,0.4094962783455518,0.11024448668056652,0
59,25918,2,152,0.16952016032946238,0.2690335487759109,0
47,33379,1,41,0.7566024982938546,0.9585186081814263,1
30,47939,0,173,0.8324894744194485,0.2661499469297314,1
46,30274,2,72,0.8805824431209666,0.2965217203911461,1
39,22696,0,83,0.6068314289137332,0.19759738484107947,1
59,7962,1,58,0.8607285593880847,0.1290736653068295,0
23,18851,2,20,0.015414958448407678,0.23325764145399797,0
33,57090,2,149,0.10723580176952352,0.6423268919507984,0
48,50747,0,156,0.09257606705209875,0.4553677335035635,0
40,57349,2,62,0.712604684254733,0.5537558363378986,1
48,10296,2,72,0.06958178354357902,0.12236482876602428,0
28,19745,0,60,0.49636437246630705,0.8021164471629001,1
59,10730,2,63,0.4727068986362891,0.784094700579848,0
21,18921,0,68,0.31070352355824093,0.02158991114267539,0
23,37894,0,167,0.8704051699420998,0.38351509451030497,1
33,10602,0,128,0.170433201879996,0.06877060197114782,0
48,22575,0,105,0.35246278439923984,0.7921057794149581,0
45,24023,0,64,0.7741715000229291,0.7372696831257044,1
53,50349,1,121,0.030422314393284244,0.9019880942931561,0
58,20997,1,61,0.6729504002463687,0.2364039589531146,1
26,22750,0,181,0.8163977263615706,0.4562958831277989,1
52,46979,1,102,0.9322678388381672,0.18448787716439774,1
41,27837,1,59,0.8762966404914849,0.3712349344741195,1
36,19997,2,45,0.31938411683368517,0.522243251566884,0
41,44439,0,4,0.5863641413229526,0.053330789838588966,0
31,28067,1,112,0.07729349315046585,0.7148704106773852,0
57,50039,2,149,0.2578700035480086,0.5432933603710752,0
56,25923,2,180,0.09422237874750738,0.8289590172106733,0
55,13876,0,69,0.31518729015396385,0.27178050119119723,0
39,7887,0,159,0.875187213458729,0.9033211052692545,0
40,47422,2,10,0.3471668396742926,0.9986942530304433,0
38,41854,0,137,0.5618981030014264,0.9192984383776744,1
34,56413,0,166,0.4333808481149408,0.7778924758331541,1
35,41948,2,97,0.4589165242987353,0.8123688028737808,1
51,7841,2,30,0.9695720518365583,0.5737442425445864,0
21,33756,0,11,0.29615446826385794,0.1901538629126105,0
23,11040,1,107,0.6273244695231713,0.6770406851477173,0
36,57712,0,79,0.42006266957944705,0.7127530020599315,1
43,15304,1,165,0.06114618104768621,0.9853851402679057,0
31,35341,2,66,0.48933083162423596,0.5413013162563218,1
32,9758,1,193,0.8133433290451083,0.2713690150250564,0
30,22010,2,51,0.09875296868168837,0.6836725217395068,0
52,36658,0,132,0.06959184739630897,0.9793758196664546,0
36,54002,0,138,0.15363152039326666,0.177213908269094,0
28,42782,2,24,0.7644001113893061,0.32599791853560267,1
58,6375,2,34,0.723995384144738,0.5418809537726811,0
32,38949,2,162,0.5650177689061106,0.17021463488200483,1
44,27092,0,21,0.4682264040926324,0.022220639519938357,1
48,5490,0,164,0.8883258147026221,0.3369831224412506,0
28,8729,1,182,0.7666978238334825,0.865370801501058,0
48,10974,2,95,0.8119422513018052,0.043468399323714824,0
56,57686,1,116,0.8132623013506542,0.42892905901691747,1
46,24680,0,199,0.642717154745558,0.7622007729260825,1
28,23324,1,191,0.45801462431594586,0.9531825969108852,1
48,36334,1,19,0.8646777525856504,0.9854753990044323,1
48,26398,0,105,0.9260074176032507,0.4219693806087417,1
57,39650,0,3,0.023806043258343013,0.9503842943791175,0
56,26292,2,17,0.0515548732662513,0.03541897328086374,0
47,40755,1,50,0.9587432969084373,0.7459169379985563,1
37,43353,0,195,0.27716061384419477,0.6427460346336129,0
29,8159,0,19,0.8733694396494187,0.2495218575861523,0
53,37626,1,121,0.3887951189614026,0.5073185006796489,0
40,34351,0,136,0.1191000576093556,0.1295537377604956,0
33,42298,2,79,0.08044320020933426,0.871597150951561,0
48,22065,2,153,0.15650789908045648,0.35789808554564795,0
49,26638,1,101,0.24989319486736472,0.6260444704657165,0
33,6073,2,24,0.4885183539308262,0.15877628628726226,0
55,51511,0,195,0.7014979005657835,0.2061648446312071,1
26,23771,0,168,0.9863985764852999,0.991956370803152,1
38,40461,0,58,0.44150674328917106,0.7530863944413293,1
25,47330,0,44,0.5181849423431099,0.9619718697740708,1
45,34320,1,40,0.5218157013832556,0.29585116521204413,1
22,9340,2,37,0.5394343554879361,0.1645628766198204,0
30,39924,2,116,0.5177406571044623,0.5030684634788309,1
50,21184,0,18,0.008774755061917827,0.4946682822273434,0
25,45734,1,13,0.0017248221098407068,0.17494651375798786,0
53,7580,0,126,0.09766631812612292,0.7332195695814102,0
21,45025,0,148,0.10155660342917883,0.36177753443873406,0
38,33967,1,142,0.7048969089547961,0.18636523093051727,1
52,7159,1,2,0.20491603251599977,0.3319833945432884,0
31,53940,0,36,0.8947141047556129,0.5636586996350151,1
41,18900,2,116,0.9286063295770195,0.7264709321804432,1
46,16440,0,173,0.9758933378958987,0.48189088605748454,1
45,19678,2,15,0.9390813048870201,0.5255949898283735,1
42,52204,2,141,0.27188832191852463,0.1389459359427484,0
47,17021,1,8,0.5097768447035125,0.9146909247082321,0
33,11772,1,6,0.175454970196941,0.9287241979920444,0
53,6627,0,141,0.8062096551724331,0.6834265904180037,0
54,49432,2,133,0.8884317051440961,0.017631408934024706,1
55,13219,2,14,0.8512888392975149,0.537074215903326,0
21,28464,0,179,0.4333669486968349,0.6292189720886135,1
41,56137,0,71,0.758673884686781,0.99465422295811,1
26,35232,0,161,0.09757916957626944,0.9960669551947968,0
48,47481,1,103,0.04024477061925069,0.8576112353255574,0
37,13488,0,128,0.7532364143087609,0.06383099202611353,0
25,39949,0,95,0.4253552743286837,0.9532763907787299,1
51,49362,2,121,0.9955492647395692,0.6126612471519991,1
25,56448,0,114,0.0972542158555324,0.8008867704791794,0
58,44932,2,196,0.8556276815352337,0.40719284968585356,1
23,23981,2,147,0.4799830655289917,0.3196694712345898,1
43,5901,1,79,0.827150195503877,0.463244145483808,0
57,27444,0,6,0.8171272821701449,0.14687451296882692,0
57,47058,0,134,0.9159920013620774,0.35706613875330606,1
30,23061,2,49,0.2978500112861028,0.8576174997682786,0
30,7881,1,129,0.9497993534620031,0.03795048626088149,0
39,34863,1,46,0.15166696035762028,0.15087804682460448,0
37,50826,0,13,0.08196877759349053,0.12511615964948553,0
41,10622,2,30,0.43161551737234916,0.40307554270022805,0
34,6378,0,49,0.8283229686418426,0.9969869008908617,0
29,22632,0,188,0.4734211306334456,0.17335793021138268,1
21,33311,0,40,0.8292866775305141,0.14548264959926016,1
33,10650,0,13,0.7296868057943052,0.9150557297761545,0
24,50201,2,132,0.20942838613893355,0.8820505169659657,0
21,47224,1,4,0.9488816248994638,0.03224036999655444,0
52,12036,0,191,0.060781168629403415,0.751705960179315,0
54,44255,0,156,0.8982797075437949,0.6554657014764296,1
48,55210,0,4,0.304443448990374,0.767740809852709,0
51,56200,0,112,0.5001480831643993,0.49450245479592214,1
28,27499,1,117,0.4223518727007345,0.9913792184482956,1
59,42016,1,95,0.17183455691691618,0.04384701871096319,0
46,56628,1,35,0.35814686640169313,0.23437158640380573,0
54,9603,1,78,0.19293443629279527,0.3965459869736151,0
23,32773,0,18,0.20388647546052385,0.44977794156570317,0
32,24937,2,191,0.18705683602638035,0.9213674026995187,0
21,17632,1,21,0.48901738034659425,0.5600043640772588,1
25,35607,1,161,0.7979313675113155,0.04511099552039388,1
50,31337,0,55,0.568970033761241,0.40786296342566186,1
50,5220,0,16,0.8932065885508419,0.4164904123690699,0
37,51994,0,183,0.6365444885767242,0.9654909384377848,1
43,9818,0,16,0.6893401156326044,0.5991970910211082,0
35,58775,2,145,0.6676072297270031,0.6356510711589388,1
57,12349,2,172,0.44945919318374117,0.7132530312512708,0
41,10618,1,77,0.6893388222000828,0.7700393156821232,0
34,32464,2,55,0.06970774646896116,0.6350510702024892,0
22,47624,1,79,0.8598514719156631,0.2371943511339355,1
31,42344,1,49,0.7778121434439174,0.8740459143411642,1
59,23255,2,57,0.2452299582316788,0.7321198004106302,0
58,29299,1,17,0.7680324542540824,0.7418704850969559,1
54,52975,0,134,0.012642601400018494,0.9965567392347492,0
58,6462,1,75,0.21724657248088042,0.8025265348633159,0
54,59673,0,9,0.06513723867089594,0.8291514031551532,0
38,20905,2,68,0.7802269166178947,0.9514055157101584,1
50,29920,2,84,0.7558741511783872,0.15113399984889386,1
35,21252,1,130,0.8136360238018306,0.49772737647806786,1
47,46004,0,82,0.004481693325528835,0.5805670235907876,0
54,45581,1,108,0.501232726678408,0.3292757292224576,1
58,39836,2,43,0.7048361975173365,0.8394033438945055,1
53,10753,1,197,0.15540112873901546,0.7624196216457234,0
44,45005,1,141,0.6497907275126247,0.720883074508124,1
35,19175,0,131,0.08411009930968572,0.9971494397581668,0
50,11191,2,17,0.18132585610431318,0.2593813734083905,0
37,22898,1,92,0.475796814994601,0.7354572516754213,1
25,23982,0,179,0.653565152681102,0.5514044749059006,1
49,19622,1,37,0.1458691269538961,0.3129891824938761,0
24,6001,0,147,0.1852233308309379,0.16058687072312583,0
30,55185,0,171,0.204446367065663,0.8958838370675472,0
37,52645,1,50,0.23870080469897847,0.5954554827078453,0
30,48000,2,18,0.22655384852629123,0.8249338376407946,0
37,28283,2,119,0.39514910849763674,0.5453449840015449,0
40,26435,0,67,0.6537896508367229,0.21997708065401955,1
44,32223,2,65,0.43803178313446967,0.33754881310032525,1
25,42244,0,140,0.7759739087498881,0.3815388424735465,1
54,35024,2,189,0.7192685059486148,0.9729348125037023,1
26,54630,1,188,0.12652691404907568,0.0056332783813825005,0
22,35734,2,157,0.04884162332074393,0.985666023024507,0
33,5515,0,97,0.8779415639996061,0.9804616351098306,0
31,50246,0,157,0.07983106656287342,0.9961507905301366,0
43,6191,2,178,0.14833918071971308,0.4765881789196347,0
36,37264,1,87,0.02213327555811806,0.9638089696209996,0
51,48628,0,175,0.6283363652986538,0.39559918184982734,1
31,51216,0,32,0.5823705631583486,0.02629444066838671,1
36,11297,0,104,0.9869036664352556,0.22434718637176454,0
28,32856,0,73,0.886932396317172,0.9452962449373846,1
24,54423,0,81,0.4108431774809097,0.01376469333539998,1
24,13334,1,18,0.371585840912535,0.545994135422975,0
45,29162,2,70,0.2968520342799851,0.07560158889467905,0
23,11008,1,56,0.15240692003788137,0.2863965784275785,0
52,12987,1,146,0.13808365660200905,0.08809285071188666,0
23,35966,0,78,0.13228370800960543,0.8595286211130564,0
47,8332,1,168,0.11411475718677855,0.5910707096477058,0
49,5787,0,41,0.24051204240553692,0.9021064657183129,0
52,43990,1,179,0.3066686303131164,0.6883531995402283,0
39,14873,0,115,0.9615789710389159,0.9710291312450997,0
41,22006,0,3,0.5784732510018857,0.5098776547604066,0
25,25225,1,3,0.987595774513281,0.6387105817628745,0
38,41444,1,4,0.37246694782567324,0.5763088198890566,0
48,40340,2,40,0.45762663258944103,0.48426042944661274,1
42,44683,2,107,0.32457865916527917,0.8459593654230126,0
41,10033,2,86,0.18288765089655268,0.6445251356703602,0
26,12788,1,103,0.14316470777757917,0.8013122648554728,0
21,20689,1,116,0.9450791978078319,0.7863639366024132,1
25,49220,0,100,0.9868106817987558,0.1910451606552953,1
32,26598,2,188,0.04490949650873155,0.6501635325176437,0
46,42480,0,74,0.15034587473176653,0.19964801918133412,0
54,34703,0,182,0.4235240923010226,0.5833204782437709,1
34,5066,0,74,0.18633347634440733,0.6774346844463005,0
46,53623,0,12,0.3638803936268833,0.9972350715875868,0
47,50246,2,141,0.12909634985963336,0.030541978149738358,0
29,12533,0,187,0.45651175672179023,0.09124239411372093,0
46,20103,1,199,0.2716946161692593,0.0770266963712315,0
42,9616,1,24,0.3519050557586608,0.39836128626674006,0
50,51045,1,114,0.09431265146274759,0.8215883614858137,0
37,55292,2,171,0.4281280507101417,0.8440563327871357,1
46,43498,0,81,0.9832576109615698,0.7369795957211517,1
56,48492,2,9,0.3288330468811903,0.8968782418299477,0
21,16772,0,198,0.876429274842435,0.3228599441694525,1
28,28849,2,49,0.8431991416236851,0.08815464425229913,1
55,54036,2,171,0.9520584182972106,0.058153027989850115,1
35,58623,0,141,0.7901095122670945,0.8521327196193863,1
42,17940,2,14,0.659596827058815,0.7304362943536913,1
34,57491,0,15,0.8565844442274576,0.6986153060111209,1
46,21932,1,1,0.07564468065734964,0.3396763385456688,0
48,34769,1,157,0.4628306571988078,0.3799051886182262,1
43,29648,1,29,0.9892562386150588,0.9581135288993192,1
34,52411,2,81,0.7696001512947322,0.06380474409793502,1
44,37966,1,30,0.9620753780372231,0.7737317369377926,1
22,32777,0,76,0.7796343561334791,0.30963332370839314,1
46,37567,1,147,0.8748819674421442,0.039054618412556086,1
34,54723,1,176,0.706529632303191,0.742570110742456,1
27,22174,2,113,0.7605020044172398,0.3309118856783746,1
23,47598,0,34,0.5231780098395007,0.7221475187427966,1
43,18798,2,22,0.9242377008141329,0.7076543831181201,1
38,22558,2,105,0.8250389106233617,0.5347868754331151,1
58,49237,0,96,0.8438849656656322,0.7773731292105488,1
55,5178,2,114,0.6730091009630523,0.5810383241712435,0
35,56396,0,99,0.304579947087249,0.2866368528482607,0
45,25470,1,188,0.03562979539013933,0.734115301064419,0
57,22118,0,54,0.9356551294095445,0.5891398158777236,1
48,27616,0,194,0.5861203488054969,0.012727281689920544,1
30,5798,0,7,0.29814297114814026,0.9016441777703094,0
59,12601,2,167,0.1491351078475378,0.5456436183243134,0
37,30363,0,58,0.8295231655007547,0.8686272654795317,1
59,7795,0,127,0.8365201944475789,0.8827368389822446,0
42,36926,0,31,0.8145079681305315,0.4449666567350885,1
46,50264,1,92,0.6450826919667862,0.5076599964512309,1
45,42356,0,6,0.3660153875918759,0.4157543876756019,0
37,12297,2,1,0.304070284780257,0.4494367753080455,0
33,8084,0,84,0.008554770118170185,0.8951471589717278,0
40,35329,0,133,0.8336075586882403,0.788144013967911,1
45,16110,1,105,0.08743269749364246,0.12652567631557798,0
24,5731,0,35,0.6307549980407676,0.6103077815400959,0
30,6129,2,159,0.5040749468400884,0.9959066403863422,0
23,33022,0,44,0.5266893589263512,0.5955507012324858,1
38,6605,2,41,0.9267128453077733,0.7858716255931055,0
56,16970,1,52,0.03161501127124211,0.7690614733811709,0
42,48705,0,109,0.7733922246287723,0.35031752587232856,1
54,49130,1,8,0.05205239836730713,0.3718493027039589,0
28,34265,0,86,0.0381536059353772,0.7240764217904032,0
39,37330,2,113,0.42981769814138193,0.4999835316048351,1
57,7933,1,74,0.06307517434296672,0.570570709130388,0
26,20187,0,176,0.789143951292912,0.7129057903648376,1
46,30791,2,129,0.5295630936483372,0.7775750270390502,1
54,29900,1,194,0.029038782659774443,0.27151657773307136,0
26,10074,0,10,0.04050068648191951,0.14679375943696293,0
57,51805,1,49,0.6126685297394794,0.29179464672372524,1
53,31426,0,162,0.8061118176584049,0.5075383250920755,1
42,44867,2,121,0.43779953127477356,0.3421413172970391,1
41,55642,2,142,0.5545806715356244,0.5683627588475938,1
26,5893,1,74,0.7998294540499016,0.053465724125628444,0
26,39158,1,30,0.6105061740418192,0.5097504116137672,1
24,24773,0,91,0.22476023765881947,0.3679849069377079,0
50,9239,2,189,0.6130520258694786,0.5346667548928824,0
31,25863,0,155,0.6282794590652135,0.4225333548849768,1
50,56415,2,152,0.7341069808811267,0.28422585063754247,1
51,8432,1,91,0.6208741875568012,0.9041079054576358,0
44,40139,0,152,0.969242130458038,0.1847649884213569,1
29,58464,0,74,0.19728830871706848,0.6813655755805597,0
23,6515,2,91,0.9510906795670763,0.9246447125824141,0
51,36670,2,128,0.5383394903500163,0.5386699596854331,1
57,53674,2,186,0.671956140494912,0.8764084885794821,1
56,44094,1,196,0.09946159745218985,0.12485147843328437,0
44,19605,0,41,0.380575941378107,0.4937887702564081,0
51,10586,2,109,0.7693791464631726,0.4570252804809394,0
26,40685,1,161,0.7069110150989903,0.008118807036994857,1
22,59883,2,193,0.040139388165410184,0.4432573413593345,0
40,53669,0,17,0.5465942634972446,0.36902975638259783,1
48,36186,2,76,0.08827819296840944,0.6697987277746154,0
31,31928,0,132,0.9958564291781623,0.9383297785765186,1
24,37728,1,19,0.8972965885332946,0.08579108826203652,1
35,22551,1,193,0.021080660428536957,0.3274763867146231,0
26,26493,2,126,0.8586495789026308,0.4440647373942519,1
50,25711,0,74,0.9194296005584076,0.4551853780343833,1
58,59962,0,61,0.3535482225634551,0.7748097208422537,0
22,25039,0,31,0.7195016550477659,0.4433956658334408,1
